sample_idx,MalConv,AvastStyleConv,BBDnn,NGramConv,EmberGBDT,ResNet18,MalConvRsDel,AvastStyleConvRsDel,BBDnnRsDel,NGramConvRsDel,MalConvRS,AvastStyleConvRS,BBDnnRS,NGramConvRS,MalConvFDRS,AvastStyleConvFDRS,BBDnnFDRS,NGramConvFDRS,MalConvKDRS,AvastStyleConvKDRS,BBDnnKDRS,NGramConvKDRS,MalConvRDRS,AvastStyleConvRDRS,NGramConvRDRS,BBDnnRDRS,MalConvSDRS,AvastStyleConvSDRS,BBDnnSDRS,NGramConvSDRS
10,0.04081392288208,0.0181207656860351,0.0290696620941162,0.1019470691680908,0.1617400646209716,0.0668725967407226,2.334560871124268,2.0390565395355225,5.618384122848511,2.223809003829956,4.731037139892578,4.127570629119873,5.211043119430542,6.942530870437622,0.0307791233062744,0.0092236995697021,0.0164496898651123,0.0578970909118652,0.0206916332244873,0.0086705684661865,0.0098106861114501,0.0560250282287597,0.2452483177185058,0.2329204082489013,0.5120511054992676,0.2310731410980224,0.2416975498199463,0.2174417972564697,0.2211253643035888,0.6151816844940186
11,0.0376644134521484,0.0194299221038818,0.015716552734375,0.1034576892852783,0.1082918643951416,0.0429217815399169,1.2284748554229736,1.3781652450561523,3.3174853324890137,1.433149337768555,3.244503736495972,3.1737356185913086,4.2086732387542725,5.742763042449951,0.0270168781280517,0.0093519687652587,0.0101575851440429,0.05338716506958,0.0142757892608642,0.0076878070831298,0.0096621513366699,0.0567567348480224,0.2468965053558349,0.2333755493164062,0.5290272235870361,0.220024824142456,0.2350561618804931,0.2269253730773925,0.2207648754119873,0.6447618007659912
12,0.0458192825317382,0.022059679031372,0.0327277183532714,0.0982816219329834,0.4476420879364013,0.0825788974761962,2.492389440536499,2.844024896621704,6.120486497879028,3.970226287841797,4.819682359695435,4.813549995422363,7.845210313796997,8.067745685577393,0.0259022712707519,0.0099315643310546,0.016397476196289,0.0564479827880859,0.0203721523284912,0.0080924034118652,0.0058550834655761,0.054006814956665,0.2224233150482177,0.2226173877716064,0.5450184345245361,0.2233674526214599,0.2401776313781738,0.2265529632568359,0.2196700572967529,0.6369245052337646
13,0.0408668518066406,0.0192377567291259,0.02634859085083,0.1034843921661377,0.1995174884796142,0.0440435409545898,1.209178447723389,1.3531672954559326,2.6099090576171875,1.3981420993804932,3.235142707824707,3.2306294441223145,3.206761360168457,5.613336801528931,0.0271215438842773,0.0092670917510986,0.0101940631866455,0.0546026229858398,0.0146272182464599,0.007411241531372,0.0055747032165527,0.0549795627593994,0.2218422889709472,0.2279107570648193,0.5386545658111572,0.2603576183319092,0.2420370578765869,0.2142059803009033,0.2174944877624511,0.6266360282897949
14,0.0492568016052246,0.026071548461914,0.0292086601257324,0.1080484390258789,0.9407927989959716,0.1424906253814697,6.763641357421875,8.33814549446106,10.621260404586792,8.600674152374268,6.942809581756592,6.959006786346436,7.181338310241699,9.805678367614746,0.0359864234924316,0.0174338817596435,0.0185933113098144,0.0588631629943847,0.0155565738677978,0.0088305473327636,0.0063250064849853,0.0597922801971435,0.2271428108215332,0.2382247447967529,0.5447020530700684,0.2639086246490478,0.2507131099700928,0.2130146026611328,0.2131211757659912,0.509702205657959
15,0.0391490459442138,0.0198829174041748,0.0273988246917724,0.1038050651550293,0.3490996360778808,0.0698490142822265,2.1138012409210205,2.359560251235962,4.49724268913269,2.484002113342285,4.227966785430908,4.349636554718018,4.9437291622161865,7.164005279541016,0.0269365310668945,0.0098128318786621,0.0170433521270751,0.0568232536315918,0.020667552947998,0.0076384544372558,0.0101869106292724,0.0569357872009277,0.2139286994934082,0.2270281314849853,0.5489311218261719,0.2770521640777588,0.242851972579956,0.2218668460845947,0.2188491821289062,0.5396637916564941
16,0.0376255512237548,0.0179419517517089,0.0262215137481689,0.1028175354003906,0.1291334629058838,0.0316147804260253,0.7925565242767334,0.8798990249633789,1.860093355178833,0.9129726886749268,2.717297315597534,2.795263290405273,3.238205671310425,5.690992116928101,0.0267553329467773,0.0093631744384765,0.0104732513427734,0.053370714187622,0.0150160789489746,0.0074954032897949,0.0054962635040283,0.0568406581878662,0.2256979942321777,0.2320115566253662,0.583524227142334,0.2720947265625,0.2477107048034668,0.223029613494873,0.2255501747131347,0.5285787582397461
17,0.037264347076416,0.0206620693206787,0.0261139869689941,0.100440502166748,0.1115424633026123,0.0283565521240234,0.6993823051452637,0.7849760055541992,1.6827576160430908,0.8203141689300537,2.585716485977173,2.785982847213745,3.208783864974976,5.303455829620361,0.0269956588745117,0.0093257427215576,0.0103151798248291,0.0536227226257324,0.0150494575500488,0.0073976516723632,0.0054197311401367,0.056612491607666,0.2235889434814453,0.2334837913513183,0.5593554973602295,0.2690081596374511,0.2471578121185302,0.2152838706970214,0.2193713188171386,0.5633113384246826
18,0.0391731262207031,0.0196588039398193,0.0280489921569824,0.1022191047668457,0.3482341766357422,0.0646338462829589,1.9523868560791016,2.2116777896881104,5.155724048614502,2.338672637939453,4.036417722702026,4.582867383956909,4.938436508178711,6.776654481887817,0.0311448574066162,0.0094320774078369,0.0167896747589111,0.0577626228332519,0.021360158920288,0.0073192119598388,0.0097200870513916,0.0592222213745117,0.2258927822113037,0.2364788055419922,0.5229487419128418,0.2724814414978027,0.2493748664855957,0.2207534313201904,0.2273123264312744,0.5018484592437744
19,0.0496573448181152,0.0240073204040527,0.0351033210754394,0.1056294441223144,0.9015324115753174,0.1426906585693359,6.730474472045898,8.375468969345093,10.17456555366516,8.671140432357788,7.581671953201294,8.367124557495117,10.16572117805481,9.743974685668944,0.0354635715484619,0.0170934200286865,0.0184254646301269,0.0587859153747558,0.0161662101745605,0.0088152885437011,0.0062317848205566,0.0615820884704589,0.2218999862670898,0.2398028373718261,0.5718910694122314,0.2748022079467773,0.2512578964233398,0.23643159866333,0.230903148651123,0.5183138847351074
20,0.0406141281127929,0.0177371501922607,0.0273008346557617,0.1009185314178466,0.1800382137298584,0.0384097099304199,1.0826210975646973,1.2148220539093018,2.3711581230163574,1.2917068004608154,3.310851812362671,3.047208786010742,4.001181364059448,5.784970283508301,0.0270526409149169,0.0097963809967041,0.0105328559875488,0.0523211956024169,0.015254259109497,0.0079779624938964,0.0057795047760009,0.0548415184020996,0.2159872055053711,0.2338664531707763,0.5599699020385742,0.2645742893218994,0.2461388111114502,0.2339236736297607,0.2190117835998535,0.518545389175415
