hash,CS,FD,gamma_5,gamma_10,gamma_20,gamma_30,gamma_50
475d8a6264bc12685f9f83ba39a7012b4186f502c58e6b2c62a9c51591aacab9,4096,184,294912,700416,663552,765952,765952
4760721b9c1c6180ee6bd6f2b60c21f9e24ba83671eb7356e8b775deb9718825,4096,200,262144,704512,688128,688128,765952
4760b8c35ed21e6d4fc4f00e7e139b486c017cd15a40fab8e47dc0ae97ce8792,4096,128,206848,697856,258048,602112,716800
476b3ca01d9923cbb2ae17830e6ff1b2326b1c9f41d52b8adf435f9a85c43630,4096,128,253952,626688,714240,741888,624128
4775605e1e193720aece4c89beecf822723de2f1e9a71534e06803aa92c51ffb,4096,224,289280,725504,649216,664064,704512
477c10379fee0fd9d948955b1cbfec78460e845423c4f1ec4c2bc730025ba03b,4096,184,292864,746496,324608,711680,456704
4784feae820e25bf6d763cca2d804993e2e788ad9d753b344ba607f7a125b3f0,4096,184,184320,679936,745472,565248,724992
478fd62afd027e034defd4e240a773aacd7e33d3003b46bececcbc76cb506bdc,4096,184,200704,663552,630784,741376,659456
47a2197a73d92783a9956c8f8abdd37184c5b29192b63efb6f4c39855e228184,-1,-1,-1,568832,677376,731136,-1
47b3e2294561f01c4b148d2ec40acd5f425594ce879beae3459a6d691ac7ca87,4096,128,174080,361984,409088,419840,722432
47d71a817c6450f8c682e22b9bd138e32e52b757d8cd6b707324c02ed97668d7,4096,128,183808,691200,725504,715776,753664
47dfdf0470f30fc67d63cb1d0f50c8e1d5745db987a65d9f107ae942a54cbfa2,4096,128,292864,683008,718848,732160,727040
47ed4a3cad50ae2d78fc488cc8d16b045fa3e85fd29948f82db8395913c74c2b,4096,176,303104,413696,663552,749568,757760
47f8c340c2f6c4d499f61ca4c393db19832276550594c88f344f32e4f5fa2caf,4096,128,178112,379840,385472,448,340928
47ff9f624c007e26a55eb3fbfc2d89ee18a73b434b10be0789fa7f065609fff4,4096,128,292864,749568,713728,749568,732160
4811969e70f629541028edebfc24adc3716a43c3adb71ca44712b61e7bd4e109,4096,224,43008,603648,630784,713728,750592
481c63f5d43064b72ecc6da26dbfe8512b0feae27d83b28ebf101956d09069cc,4096,248,200704,757760,765952,716800,716800
4825009b163089931a0ea8274bdddfb73949ba7d445c81ab7b569d9ff9e5a3e6,4096,184,303104,589824,581632,671744,679936
482b1c322531bddfdd26354bd5b2cd07c68492cd48eef9c848c157e6cc3e0baa,4096,128,292864,715776,724992,710144,745984
48314274d33b525855ce5cf04321b611e0e1380f3a7dbf07fb35b609be829e0b,4096,240,303104,327680,524288,729088,765952
486bb5bf3269ee5b59148a8b1dad7eb3482123ff8698701767f75f74708ab371,4096,224,292864,746496,749568,727040,661504
48862a48d85fc70e634537935ed3f4a126a1fe51d65b3222538028cbcb699741,4096,128,287680,377792,745408,684480,325056
4890698e2bc848c5df73198f4b8fb15f5ddad5c7bca31e86a501efc0f474c50f,4096,216,292864,747008,749056,749568,749568
489b68f7d2c6abdb1f99df577fb45307e55026d750e2cdce43e606954aa67c02,4096,128,292864,489984,749568,291328,749568
489bcf973a461fad5dc968210b10fa52ab5da1fb25d040d6dcbc7fcd9d2bacb2,4096,128,292864,451584,749568,641536,654336
48a80bcb8b8988290ca626223208cbf5ec27330a7bbf2830225b0869e0466a56,4096,216,199680,589824,736768,650240,672768
48b723310b94281e17978b3a7837aee5747880d3e370860a8e6fc81e7512c42a,4096,200,303104,753664,765952,753664,733184
48c0916e81502ce369b779acebd7fbfb930dc354aa28c8f2c6c00b27d931d71f,4096,184,196608,737280,565248,765952,684032
48c8bb37bfdcbcd89437ce5ff38c9dc798920ff0e73f8a7671b23be0453e5af1,4096,256,283648,750592,750592,695296,646656
48ce2e16fef2d7096765a8787a011ef2e3a5fee1c4eb399b943ad320b2034aa3,4096,200,303104,634880,724992,733184,753664
48d2278624c05b57697819d6d36efec775ad28fe951871b17066be0739e296de,4096,240,303104,622592,655360,708608,765952
48d5d0a260a5bcd5fa6a397da3c9f62500ead6c555bd2a347dcfc27c0a11a882,4096,128,292864,692224,719872,740352,710656
48d659dfc555ba79e362d53a81bd71f1a6bb0da9da47d20526852e179ef353e4,4096,232,190976,650240,700928,300544,710144
48f10e7c7ef6ed9511fc225e7b8ef7be39d32a3653febf7307a784c1d9eeaaa9,4096,128,189880,409528,626616,674232,697784
48f2ded24f2a83bbfdf1951f2493feeb1851fd1f72a7b0baee2bdefc01129a62,4096,128,46528,376768,320448,320448,744896
48f3bdc6b3c7de7ed3eacf277c92756ac44ca9b62cf3815121cc1ddef01854e9,4096,256,187392,746496,749568,749568,749568
48ff2cee3096f0f35c87c9eb70f6b714cf0c5b8fc00de24176fa586bee9f6273,4096,16,293838,655310,667086,709070,672206
49049f6fb8cebc7a7b4dee26addb64d991cad4984212b1e6451124da5556c7dd,4096,128,290304,659968,705024,686592,695296
4907982a0a4a1a2d3b2821994a4fff3c53d9d2c4fbdf5bbaa0a6699ed4370477,4096,256,253952,765952,712704,638976,708608
49226ca6484a2eb1821d445ece8aa66256794dba86ae03538ccaea5897fcc509,4096,200,200704,704512,765952,765952,761856
49244a51975ac6bc4984d828b3b6ba8b8080e1d91a1e3afe6170f6e6f4d4561c,4096,240,277637,693893,720517,708741,683141
493f15b61799dd091e1b7b345a4efd3e5050d716f0aea7af498e09e8ab61c58f,4096,200,303104,598016,716800,659456,733184
49495f6b2c96f65fa44ae3c6226c81c91e5ea77154ef0489685d905a47edfcfd,4096,264,299008,397312,684032,700416,512000
49663663f2379f88dc925bd4ac9216d99ae22b999d9295d40d9e16a7374f799a,4096,232,292864,636928,214528,678400,635392
497047d439c0fd7b2be6c7923c588a62897627a058494fb0738e6924734187b8,-1,224,277504,749568,486400,749568,748544
498ac7588885cfdedb1799827ac6527a50bc21326e38fb83d5eb22a4929ac397,4096,232,237568,745472,716800,749568,765952
49ac6f6c0a94d26fadc85f1b2bfa79e024098a81d73774f835812e024b47cbf6,4096,128,295424,623616,627712,537600,746496
49e5ca1e2697c1975922b424b3c3fbf4ba0d4399bd850871bbe784d283e52a3d,4096,128,100288,375232,340928,216512,320448
4a06930548cffbe2277e8c8b335c67296f5c02b98c1dc2d053eec0ac6977d212,4096,200,177664,626688,636928,727552,745984
4a1418bc8c4b9005f98c594e4933524b711327bc5909dad24b7e7d947b0ce849,4096,240,292997,731781,691845,683653,729221
4a32f217f1836c4f93935c20bb66cbe2d40fbe54324ce19f80d15c013307921a,4096,248,164864,622080,537088,6144,6144
4a337bdfaa08b399d071556c481c7155d748fd7d3a3b80f1992f6a5a5a828635,4096,176,303104,749568,765952,700416,761856
4a3755f2001b6f9cd0981f05576d1d575de7e1331ccb64c3ecb0a5336a42087d,4096,128,229304,400312,729528,685496,731064
4a47eeea6f52cf172a4cfa83f995f676e7ecd566ee83238d7ce8f8fcbc732fa9,4096,184,253952,692224,749568,749568,647168
4a62cfae311a417c99700830b339cbfd630fbfa570d2e7482079139a6ec19d1b,4096,240,292997,740997,749701,747653,748677
4a6c3fe28a5b8c6c7f29ab5ac285df74e74b4be2a59a5bcf073c69094cc602af,4096,200,303104,761856,761856,761856,712704
4a71018286c1b8e95518d25c0c2a92a98df9c97e7c3f0f17e8cac2a1a540d2c6,4096,216,161280,664064,748032,748032,749568
4a9381f47f3315adb9920f634579f6919be1cd7fd120d2f35aa18e96374ac082,4096,240,46080,588288,325632,631808,600576
4a9502a28e3e1e2d895d15fe9bd17bccb6e1a4478cb1be8ab6ba2f9db7b5cba8,4096,128,215040,618496,739328,735744,681984
4a9fec7531b02498f6123fb0bfa3033dcd4939e294ee1d24029f62b53e7da2ef,4096,224,303104,765952,745472,720896,692224
4abfaac9610f518c69905d506ff72fc35946d24780b284595307a9e55f932b15,4096,184,253952,733184,716800,765952,761856
4add305570a8e0b206cb3c90d1885375f9f83ef8c9a9a13d27c4dba5011cab35,-1,-1,286720,761856,765952,765952,757760
4b0448441243a601a3c73b3edb947cc4d9c6e88dc0ce7f3b37ead7e04abf88d4,4096,128,177664,718848,691200,726016,672256
4b12534a7ee737a1b787092cc87e857b8213b493266e7d8f4cb0342da4276676,4096,232,193024,750080,704000,750080,750080
4b1f08861dfd47b1be18595dc232b25f6a0a22cb7e0ea19a6bf236b5f64fa23c,4096,248,199680,636928,497664,751616,750592
4b21fee245f12b1b8d4cd1dc927aa19b3e5f30f5052c76de6ef313f68e97e880,4096,272,306176,780288,860160,845312,815616
4b223ad52a9a500ee2ee27be4bed6935df25269939df2b3bca1c165307a3d4d0,4096,128,293888,561152,345600,712704,716800
4b256570fb65711ba34f64dde02035be1799d180b1d3e565dc16ff16eef564eb,4096,176,187392,622592,630784,749568,683008
4b34b193c5e687337c608928575f20ebfdaa7f9c152f836eb67ce909994d8139,4096,184,200704,667648,692224,675840,675840
4b3d3991f27fcd1dd8a016035d6ed6c9016aa5944236cdcac0d2e6e2a1ae93cd,4096,200,200704,704512,733184,704512,704512
4b3f0f9729a9f7efd2e943442ce6c177b041a51344250354459d4ef0cabd6393,4096,216,292864,633344,743936,739840,735232
4b41631898ae5a0fb4e663f7e943c002a796e0001ce37864b64aced974a0874f,4096,208,159744,389632,714752,665600,750080
4b484eacd7a6f7c689c6816e61615c082bc53088e3e1e89edf12a1ccb4c4399a,-1,-1,-1,-1,-1,-1,-1
4b4904865894c4f5a17460eb4f67b6615b64ae81190adde1cb1639c4585c170b,-1,-1,293750,683894,748918,738166,-1
4b5335b342848314077512580a512a0cc082b02958b538c40172c759c50c225a,4096,184,200704,712704,512000,692224,757760
4b669823dc6e0aac95d09ec48cc4c304421dbb852818c5bcde045d8788041576,4096,128,293888,604672,568320,734720,737280
4b702ff1103d3eaaeaac675bc58c7458bd993e9518e0a4620a5d41a668f5585d,4096,200,294912,610304,700416,749568,643072
4b7a4d61fa4c88ca38d06c7b742717c1cc4b7abf08aabe8dfd0c143846a61ca2,4096,16,293838,753102,621518,753102,715214
4b801902ff06ded4e74bfeca347db3fa55e8b0d2342dfa9e9690690019b4f195,4096,216,167936,741376,704512,765952,200704
4b8d0bf86c6f457688163479115774045843ca6d91e7068965aa19be41168acc,4096,240,157829,735877,732805,722053,724101
4b93b497231a0fe8b6d2e5630640f1b7e3b86a79bb72f37e6ebd13e98c177afb,4096,288,161280,572928,736768,740352,703488
4b9db88320b14ed0485b1b95183617b8ad949e03a41dfc091f10a19486e7bdbe,4096,184,229347,684003,749539,434147,581603
4bc5994ff02d5f8bf603471f272fb6a014d6180a0c3f7ba34625718bba6401a0,4096,128,180224,350720,351232,728064,10752
4bcfe22a2632df7d5c57ea3617d56a01d72c15faa22fa38e6431406fe36fbcf6,4096,128,293312,340928,371136,577984,745408
4bd779d12436b61d94ea46a1afdb8b42ff7ce9c6113cf7edbf3ddb1c0ddf8586,4096,248,258048,750592,750592,737280,748032
4be95d6a0c8937a6970209fea39f94e60783aea7fa1430c0559ffcf08befce5f,4096,176,-1,596992,655872,705024,726016
4bf31d50d1380d153f0804081ead854d6c1d299219336d09fb8fc5ff050e478c,4096,184,177664,703488,739840,735232,660480
4bf76808f71353ea62971cb5f73e5725d81a56a09ce4018f5483ee02b0d82af1,4096,208,161280,744448,737792,750080,664576
4bf8c64c43914681beac73c96dc2b0d9522c5221842fa946a7d228c2c772f42b,4096,232,225792,677376,716800,750080,750080
4c25ac0cddd2111ae40fbf094396df6e8fff0cfcfb68dc2a1edea64578a7e5ec,4096,200,-1,729088,610304,765952,765952
4c647d716bb3dd33efedf25034976be7301eec775ece4043d3abd84cbc3f8d85,4096,256,253952,761856,761856,765952,765952
4c6b3eb41f450ac18b4bfb3f4c4cf00d054a8302be8856118bf329413045ad98,4096,208,288256,741376,750080,742912,656384
4c817b491b93037e4940bfc8fccad5a3305c1534e7777f0acbdb8f4679f108bc,4096,200,303104,729088,643072,741376,765952
4c8589912edf255aeee2050e35b45ab959676ebbf4cba2e8b70ec80260715f4b,4096,224,292864,749568,711168,749568,749568
4c91c61770c7d72c6a60f01f40010dcd5b834fe9a80e40526d94b7c43408bd39,-1,-1,292864,751616,710144,751616,751616
4c94c4d159ae5a0071e8e54b4d01a3686bf3f8b27cd25494693ef64f44ddfc63,4096,232,46080,632832,579584,626688,746496
4c98b7f4f4d1cdb6d6af1eceb7b7d44b68252c2bcb1020248166348350896006,4096,256,120832,749568,749568,747520,748544
4ca2b0054aba6260844d223e29312d0225c091e78143923579f88d3db61cfd4d,4096,232,292864,693760,379392,742912,668160
4ce8c328026e75327521d7c10a51f53c3bcca17c3ebd12fee4f38b48eb6f9cb2,4096,128,8192,264704,182784,695808,414208
4cea46b6fb68326f7f6c0d552da2afcaa86a99c5f2c97382f28d454d39acdc2f,4096,208,290304,742400,747008,744448,744448
4cf0f192e9c234e1830e3495843e100b4a2a5cf86cb963d610e5192e5037a75f,4096,176,303104,720896,745472,630784,421888
4cf8dc22794292c73c72b15d0e560bfc2b0d9a1a468abd76ac1a2833f733b4af,4096,200,274432,757760,638976,724992,741376
4cff24a57e3a8b8aae8216a20c68acd9f62ad8a824f399e96825fb1531f6b82a,-1,-1,-1,761856,765952,765952,765952
4d0ba0242776810b90911f2c9f935f8505ab87f68dbdfca2befdb29b5e2cb9f8,4096,176,278016,659456,749568,621056,670208
4d0e71798637bf9d376db76ab38083238cce75bd9d2539a6fd266abc581f41bd,4096,232,283136,749568,703488,652800,698368
4d169f1f729100e7536a0926549b61efd1c1850153c85ea02ab198475b6b6863,4096,184,303104,589824,745472,659456,663552
4d1df2d86cd4082277eaa5b7fbc1fec2c262c3ffb6fd58a56951f8fd18f475cb,4096,128,292864,344064,666112,720896,749568
4d278dc219e4e30158da147d2018f28c3c65927e191e4d52cb409be74f7c4755,4096,128,178112,227776,46528,325056,631232
4d304857fddcc587b3424b41a9b904c90433d5d4fb930dd5b157e4d2e85565e7,4096,184,294912,729088,667648,454656,655360
4d3876bebda5870ff98d2f684571640cf6bdd78a28d1d1e9493b2e19a35a9cf2,4096,128,291840,670720,742912,738816,698880
4d475506a24b5c01a583862fe1b61df02ebca2957ba0d6d2a30b7e1fdbdf25e3,4096,232,287232,750080,598016,742400,750080
4d6321c75c26a75af9dd2e266b53daefff200102be9965478bd34e275bcf2130,4096,232,195072,665600,737280,750080,740864
4d80f635af3b6f345cc63b082748226b1119c40762488d8e9884fceff03b018c,4096,184,274432,692224,753664,708608,745472
4d913d2b4f3d3e2dceadae2a834739e57562931049554896bf19cd0370c7df9e,4096,240,292864,748032,701440,750592,702976
4d9bc1b039a437f9a34d0f80f5002d957730792638765eecfc4f2692e998f7ab,4096,128,240128,621568,753664,626688,711168
4daae9c0d60641175dfdb8526a8051562bea3a4db36ac2a264ab5b5c36bf9f16,4096,200,303104,630784,765952,733184,741376
4db8ac7cd7b3c035337b2b0efd17223eace1f96d7c3c07c43d717d863b5e2fea,4096,128,163328,690176,754176,754176,754176
4dcbeee8cfda31c8b4c6199970db6e324fbc7cc5bc144d4ae1baef88a878e1d2,4096,128,250880,715776,737280,409088,722432
4dd9a8251b642558f75232ef13cff83b0a30a93b80c72933ef88b496e5cc0d8e,4096,128,293304,713144,678840,260024,745400
4de350ce3f0caabbdeac89178474f0de21b927c807ddca1ae73d16d414d8d0f9,4096,200,292864,669696,741376,718848,749568
4de919ae3de2d061c16ddaf76c61257a1eb3da4d6b065e2df2c012a6ad4d70b1,4096,200,303104,659456,757760,688128,757760
4e0f04ba12a55ea723cc56148ea03b9d860644244c10a9d330f2575267fd27ae,4096,128,290752,375232,340928,305088,320448
4e1ca745fec96dbe37058f62d48e6be0cee029d6098f8e8b1d22765e18192014,4096,200,65536,512000,692224,675840,753664
4e261bce48bc96cb017af6e42e93c6ba63295677c7108080bb3ee9fb49376d2d,4096,128,292864,744960,704000,749568,749568
4e2ebc989ae1cf87b91f3f769071e01a1b28fd11f94a564359072ab84a486016,4096,272,177664,740352,733696,751104,747008
4e338ad8339fcad0cc06614bf1cd2279051ee3a21102aa5f7f7339e443b90069,4096,200,294912,729088,692224,765952,643072
4e34228306335adadf2e86117130b54cf17b05ba062d738b66616d70d639370f,4096,200,286720,638976,679936,733184,700416
4e343b3a0e67790be572306570d2cfc742960c722cf8ad99f819e06dcde8b76e,4096,128,21440,583104,712640,146368,726976
4e3b8452e3379707dda043ed568c4a78f73a87136025c6c984a391f5ad6fd730,4096,184,49152,679936,753664,753664,716800
4e4d42d9fddac75c159e0a966d05c488e3329f75872e54c45c2a276de711c9c1,4096,128,292864,709120,324608,419840,716800
4e4fbfec3b52add7b4cb8cc7aab9fd9fd81b6797f3d7ba1f2281cffc31314d40,4096,128,293312,216512,359872,340928,615360
4e5d94b5daef28c550eaee9c4dffc3b31e29f2000c742f81d434052eae106d1c,4096,128,46528,259520,338880,744384,178112
4e7bde492f6166c5f1f9cb844d1b9995bf6edecd566b4d2c266f366288902345,4096,216,303104,765952,716800,704512,696320
4e7ec649ad88a1d9de7f7cd59c53f0a9e5b9586602eda1ab3098a9dec1c9f572,4096,208,193024,635904,665088,675328,705536
4e8e245fd74ace30b7fac57123c77a5d860901491535fde63487bf946c62a2a2,4096,232,122368,750080,750080,736256,750080
4e9512d88eea499a5ffadd2de3f3e8aae9ecaf66f5dd7a4bc79ad89c27878d38,-1,-1,292864,752128,411648,752128,574464
4eaaa20d0c96d43e27c9fa496239637634cd217198285b91135f44cac405f924,4096,128,293312,579008,707520,445376,633792
4eac7609c4f719bf9cd8af7ebcc178fb0a242579664df4f9130a60688270e701,4096,208,287232,409088,713216,726528,346112
4ecdb07982b93aab840bd66503f90ef1920ccfceeba482569636d57cbb4ad4b1,-1,-1,252416,749568,749568,749568,676352
4ed9009b855b280780f39556c38953b88dfbf338e7f55405a4e5875af3c7ad09,4096,128,172032,654336,645120,471040,711168
4f110dfc0f28daea37c6474c2ff28d03e0c1c5d12b7a16b1e6dcabd2e3169504,-1,-1,212992,645632,725504,618496,676864
4f18af30eb141f498dacf220ec3b7ff4342c89d24995912e0ce6f8106920dba3,4096,200,303104,745472,741376,745472,753664
4f3398b977ded637deafc9b6f03be071ea1335e0a627a8c2b5fc5c13352c66ff,4096,208,200704,589824,561152,679936,737280
4f3488a2a72709c2e8dcb67907eebf95cb42e304338d812aee721d1f6063ece3,4096,224,303104,745472,765952,753664,765952
4f373cff028d4ab5061fdd7f16022c4bafdffc5b0c58ff8eeab83ded1f19eb23,-1,-1,-1,-1,-1,-1,-1
4f38012afa6bd8e966427dea99b9d5b622cf42cabc4e46d3c1b5492abcaca653,4096,200,303104,765952,761856,753664,765952
4f3bb3c7a6b3eb5929782767b789d2d4d9388a2b65ef613aa8ed75e475257173,4096,256,253952,757760,753664,745472,765952
4f58653938025f7a07b8bcdf6e2e08c0714a4a6e785eaac77839911be27dd507,-1,-1,172032,620544,752128,635392,752128
4f64e70d666b431ebd15fb0638445d6fc72a366975c15a5569dc75dc26256fca,4096,232,287232,642560,681984,679424,682496
4f678518b38b0b4dba55d7bd2da6c15e165755684bf79436292b4f64ab6cb32f,4096,200,303104,630784,679936,557056,737280
4f6fe5b58a710266599a6e52a4e8e5b5a8209ebf9f2f00d6a3607a802e7f70a2,4096,192,292864,387072,449536,713216,735232
4fbd60bad5d1b2087b8a1de5fa0afc9e8e7bc2569697f2bde0716fa035fe5695,4096,200,303104,765952,569344,716800,765952
4fc66d4fae7f68dddc07b4fecdfd6b918f569c29ec1362b6daa39b0f30673791,-1,-1,-1,-1,-1,-1,-1
4fc87ba5c92fe5aec8770023242e46d2cab79c95d233f69cbf9e3ef31a3866fa,4096,200,303104,647168,749568,647168,430080
4fc8c0606acbe0a00ed0ed0097ab6f56afee59f3f9eaaf918124f2d6b031bada,4096,128,292864,680448,622592,456704,685568
4fcb134bb69534547a44e4170de308c3ff37da58472e92edcb64423adc59fc77,4096,128,288700,350140,457148,254396,747452
4fcbecadc2e6f0a968ef3a8e5decb2b89723ace5b19d4481881e9f483d49c83b,4096,176,303104,765952,684032,765952,745472
4fd70ca6d80c826c18e96d8155645d9e5c55eb9ffff1d37d3b74f58ec2b10227,4096,200,303104,733184,733184,630784,643072
4fd958e96cfcc95e5136e554b2466b1b54ed27ea09e1b8e45a06cc0304add85c,4096,200,303104,704512,651264,737280,724992
4fe89f52ed55410b1ee544e52d5758322db4971daeee7be2d97443955cc09a68,-1,-1,-1,667648,765952,704512,724992
4ff19f0a3fa33061537486ef815bd3f44c84fb052566d3ece46a68523b460d82,4096,256,262144,577536,561152,765952,720896
4ffc92c4338e6f6c7227530e72339a2775b850061f945dd513d5bbeb605fe76f,-1,-1,271360,735744,742400,734208,735232
501ff2c5497c4321f62a3f0318c4486c31331f9a53d896826b71d678569e7988,-1,-1,-1,-1,-1,-1,-1
5039a075c2ab15c23b15aad23733c154fa7b620d958365821fdc7504cc3e46c6,4096,128,281528,677816,431032,293304,731576
50414770a8e09dc3fa11fa888c93e071225307dfdf0f4da3fb84f9b858c677c8,4096,200,292864,409088,749568,749568,749568
5041f8b3e0403cc75aa4eab378ebffe5b6a820a8664bd0d2e5b0f5223e78c0d0,4096,216,303104,765952,765952,765952,761856
504a3f31bcdce4971e87666defa8cd8c54fd26767956e83064d8c4e06b8dd86e,4096,240,292997,657541,712325,746117,743045
50561851546ac2f21e97b952e18ca1b276831d13ef30b48bb8a1e6f10f908473,4096,224,225280,741376,741376,765952,765952
5057549623b2a1b925fede6093d147040cc43aa2e979dbc9fcef2d8c5fb643e7,4096,128,253440,720896,688640,730624,716800
506af9969a25e90145d6f3377c864b2d6a1e60dac0c2aedb0adc8ddc185a936b,-1,-1,-1,714614,708982,704886,753014
506fe95492a8aa430104841c598f7b06bb6950306aaf3f488c9bb93a6876752a,4096,176,303104,765952,765952,741376,761856
507669c536b2dae90fb83ababd555e7bf165f9e6a6241929b1fa3ea514eea1f6,4096,16,289230,722894,702414,753102,753102
507dd1a59e0a22b7d89dd7ccc68ed7e58a7812d72a95c3721483ea07da656183,4096,128,280576,680448,589824,753664,721920
5099039dc0c5f4b60d929b6f82869c5468af1151163260d63a7a2a2009e21f09,4096,176,303104,765952,761856,761856,761856
509cccc6bc7f82e14eac46cd9cc59133be8b2ac37b7e6214aea31492098d3171,4096,256,229376,749568,684032,638976,765952
50bc3be9ed81fd779c56cc2d8cb43913ff7c22a3ee70e4f79e99335cda6e7463,4096,176,299008,589824,454656,655360,716800
50c9521c5e02b101a3dd3d765723f04998cad8fa0397ed6fa23ca08ceabab6ff,4096,128,292864,382976,409088,749568,749568
50c9dadf218061a07905305420ce786a2496edc6b7e2b5a740333c65b780523b,4096,200,292352,733696,738816,673280,749568
50cfccb0b154275562d8c95bc706c4d6f8df714d2210a942cd9d543a0ebad737,4096,184,290816,573440,692224,720896,581632
50fcca63e3fcaa9e7e66f69d4f0c8604d843dd4731878efc099091c3727353a5,4096,232,140800,750592,380416,638464,710144
50ff67689549d145bdfa5b017a8e749341ff067879d27c475530bc8ac93eeda1,4096,128,78272,633792,316352,147392,744384
511325dcd432492f0c8f1307002bdcfc20c99365cbfc7e8111219a5a7d925502,4096,128,259072,604672,258048,736256,704000
512c08bcf4e27ef416ac10ac61ef5e40423760490f9f009524bf093342d5beb6,4096,248,282624,752640,627712,710656,754688
51345d2afdca9aac992c2355fd0e5c56970a31daada29816a6cd7029a3061c59,4096,248,286208,278016,684544,731648,668160
514ade2002530c721b934ee2af6ea9198802bcdfba7d63c3d64619dc74eae354,4096,240,145920,664064,679936,183808,744960
51672aa207c0593d3b6e61fd39ca96b72a1effac031ab975653cad2a77f68589,4096,232,217600,735744,750080,749056,630784
516fa617929a6880c2e77aa6499450f10a9563307aa9461b26c6c4ac8f8d0dd9,4096,128,292864,698880,595968,745984,571904
5174c8544d0bc3f44cd056d951fe356faa366575d1f4136443d520db7f1c10d3,-1,-1,-1,-1,-1,-1,684032
5179e4140f8cad8d0598ee3c7ed9ad82a782ce390be9d7230c00e0bd83b994f6,4096,128,272384,672768,749568,749568,749568
517a6555a3fabf68f808c42b21853e0d4fdf3f3a57ad9d9d8d031703cd71b3ce,4096,200,292864,670208,749568,749568,720384
5181fda2e4eac0e4834fc60d4c065ef225e50e5254aa3f5aa769dd5b3be29d63,4096,128,292864,749568,749568,749568,728064
519504e9f38cb2799de9ed83055100b110f7b0b6c87b77f64adcabae025a7638,4096,200,294912,737280,765952,765952,753664
51a34e5a77c881f21ee3b9a106e1e70657f51fb5ad1750f8d12ffabd5080e40e,-1,-1,290304,749568,745984,749568,749568
51a5b0629f005b8c740427a97e11101092d9c529fa57b1539a8d87071307f5bb,4096,184,167936,729088,712704,765952,679936
51b0d492ea58622424c05a8c97576ada423cb2f0d9a0b6f75b4729d18f0bca9e,4096,128,194560,753664,637440,736768,655360
