sample_idx,MalConv,AvastStyleConv,BBDnn,NGramConv,EmberGBDT,ResNet18,MalConvRsDel,AvastStyleConvRsDel,BBDnnRsDel,NGramConvRsDel,MalConvRS,AvastStyleConvRS,BBDnnRS,NGramConvRS,MalConvFDRS,AvastStyleConvFDRS,BBDnnFDRS,NGramConvFDRS,MalConvKDRS,AvastStyleConvKDRS,BBDnnKDRS,NGramConvKDRS,MalConvRDRS,AvastStyleConvRDRS,NGramConvRDRS,BBDnnRDRS,MalConvSDRS,AvastStyleConvSDRS,BBDnnSDRS,NGramConvSDRS
527,0.0009872913360595,0.0039148330688476,0.0005481243133544,0.0014233589172363,0.0277528762817382,0.0113260746002197,0.2191019058227539,0.2234408855438232,0.2249834537506103,0.2225537300109863,0.2633616924285888,0.2674131393432617,0.0566658973693847,0.262162446975708,0.001389741897583,0.0043933391571044,0.0007774829864501,0.0017256736755371,0.0012812614440917,0.0043354034423828,0.0008432865142822,0.0016348361968994,0.0020809173583984,0.0052781105041503,0.0024893283843994,0.0016670227050781,0.001366376876831,0.0015869140625,0.0015451908111572,0.0013163089752197
528,0.0005350112915039,0.0006468296051025,0.0005624294281005,0.0003859996795654,0.2967762947082519,0.0957844257354736,1.9543473720550537,1.9538719654083248,1.9605531692504885,1.9541921615600584,0.6836254596710205,0.347822904586792,0.0636312961578369,0.5831601619720459,0.0009341239929199,0.000838279724121,0.0007145404815673,0.0007791519165039,0.0006599426269531,0.000885009765625,0.0007843971252441,0.0006213188171386,0.0011553764343261,0.0015480518341064,0.0011935234069824,0.001427412033081,0.0011219978332519,0.0015540122985839,0.0012698173522949,0.001039981842041
529,0.0010585784912109,0.0019135475158691,0.0005652904510498,0.0009894371032714,0.0112223625183105,0.0061132907867431,0.0819418430328369,0.0775392055511474,0.0863680839538574,0.0851898193359375,0.0792984962463378,0.121957778930664,0.0758352279663086,0.0766074657440185,0.0006661415100097,0.0008225440979003,0.0008230209350585,0.0006351470947265,0.0013256072998046,0.0023279190063476,0.000845193862915,0.0015945434570312,0.0021350383758544,0.003350019454956,0.0019013881683349,0.0016620159149169,0.0014150142669677,0.0015559196472167,0.0015721321105957,0.001049518585205
530,0.000990867614746,0.0005664825439453,0.0005755424499511,0.0013773441314697,0.0522682666778564,0.0193793773651123,0.4471523761749267,0.446713924407959,0.4479067325592041,0.449878454208374,0.4899835586547851,0.2497131824493408,0.0757911205291748,0.4884929656982422,0.0008480548858642,0.0008778572082519,0.0007815361022949,0.0007827281951904,0.0012702941894531,0.0008738040924072,0.0008397102355957,0.0016512870788574,0.0020809173583984,0.0016696453094482,0.0024785995483398,0.0016381740570068,0.0013620853424072,0.0014991760253906,0.0015554428100585,0.0013172626495361
531,0.0009353160858154,0.0035743713378906,0.0047674179077148,0.0009026527404785,0.0091512203216552,0.0046355724334716,0.0582869052886962,0.0577256679534912,0.0642108917236328,0.0667603015899658,0.0857963562011718,0.0591833591461181,0.0767247676849365,0.0728046894073486,0.0006008148193359,0.0007529258728027,0.000786542892456,0.0005431175231933,0.0012533664703369,0.0008420944213867,0.0051906108856201,0.0011062622070312,0.0014793872833251,0.0011923313140869,0.0018322467803955,0.005159854888916,0.0011389255523681,0.0012092590332031,0.0015950202941894,0.0010685920715332
532,0.0004007816314697,0.0005693435668945,0.0005908012390136,0.0003662109375,0.0131092071533203,0.006279706954956,0.1018283367156982,0.098876953125,0.1084532737731933,0.1071987152099609,0.1447458267211914,0.1280798912048339,0.0828082561492919,0.1263823509216308,0.0006206035614013,0.0007951259613037,0.0007627010345458,0.0005743503570556,0.0006928443908691,0.000847578048706,0.0008742809295654,0.0006570816040039,0.0014917850494384,0.0016329288482666,0.0014243125915527,0.0022201538085937,0.0013420581817626,0.0014986991882324,0.0015621185302734,0.0012972354888916
533,0.0004153251647949,0.000563621520996,0.0005559921264648,0.0003399848937988,0.1232848167419433,0.0395236015319824,1.0485641956329346,1.0492002964019775,1.064319133758545,1.0504286289215088,0.4927868843078613,0.354752779006958,0.0886783599853515,0.6691160202026367,0.0008552074432373,0.0008621215820312,0.000760793685913,0.0007686614990234,0.0007050037384033,0.0008370876312255,0.000849962234497,0.0007185935974121,0.0016462802886962,0.0017333030700683,0.0014147758483886,0.0013289451599121,0.0015089511871337,0.0016207695007324,0.0015680789947509,0.0013163089752197
534,0.000929832458496,0.0036134719848632,0.0045747756958007,0.0008952617645263,0.0062108039855957,0.0033762454986572,0.0356664657592773,0.0357766151428222,0.04421067237854,0.0422956943511962,0.0409190654754638,0.0371384620666503,0.0472290515899658,0.0476765632629394,0.0005750656127929,0.0007219314575195,0.0007390975952148,0.0005242824554443,0.0012259483337402,0.0007610321044921,0.0017433166503906,0.0010101795196533,0.0015332698822021,0.0012283325195312,0.0017993450164794,0.0052835941314697,0.0010671615600585,0.0011839866638183,0.0012028217315673,0.0010302066802978
535,0.0009632110595703,0.003305435180664,0.000575304031372,0.0013661384582519,0.0185229778289794,0.009580373764038,0.1549117565155029,0.1543471813201904,0.1645605564117431,0.1597294807434082,0.1457507610321045,0.1527228355407714,0.0971119403839111,0.2115976810455322,0.0006523132324218,0.0008049011230468,0.0007617473602294,0.0006115436553955,0.0012481212615966,0.0032455921173095,0.0008583068847656,0.0016326904296875,0.002047061920166,0.0043745040893554,0.0024175643920898,0.0022304058074951,0.001368761062622,0.0015099048614501,0.0014929771423339,0.0013139247894287
536,0.0004420280456542,0.0006349086761474,0.000504732131958,0.0004112720489501,0.2892401218414306,0.0941743850708007,1.903960943222046,1.908966302871704,1.9311773777008057,1.914588928222656,0.6102168560028076,0.2531957626342773,0.0874366760253906,0.5854110717773438,0.0009002685546875,0.0008182525634765,0.0006999969482421,0.0006861686706542,0.0006415843963623,0.0009267330169677,0.0008795261383056,0.0006155967712402,0.0012319087982177,0.001575231552124,0.0012459754943847,0.0013647079467773,0.0014145374298095,0.0015671253204345,0.0013918876647949,0.001321792602539
